PROVNUM,PROVNAME,CITY,STATE,COUNTY_NAME,COUNTY_FIPS,CY_Qtr,WorkDate,MDScensus,Hrs_RNDON,Hrs_RNDON_emp,Hrs_RNDON_ctr,Hrs_RNadmin,Hrs_RNadmin_emp,Hrs_RNadmin_ctr,Hrs_RN,Hrs_RN_emp,Hrs_RN_ctr,Hrs_LPNadmin,Hrs_LPNadmin_emp,Hrs_LPNadmin_ctr,Hrs_LPN,Hrs_LPN_emp,Hrs_LPN_ctr,Hrs_CNA,Hrs_CNA_emp,Hrs_CNA_ctr,Hrs_NAtrn,Hrs_NAtrn_emp,Hrs_NAtrn_ctr,Hrs_MedAide,Hrs_MedAide_emp,Hrs_MedAide_ctr
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200401,22,10.00,10.00,0.00,7.75,7.75,0.00,17.00,17.00,0.00,0.00,0.00,0.00,16.25,16.25,0.00,30.00,30.00,0.00,0.00,0.00,0.00,23.75,23.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200402,22,10.00,10.00,0.00,8.50,8.50,0.00,17.00,17.00,0.00,0.00,0.00,0.00,16.00,16.00,0.00,29.75,29.75,0.00,0.00,0.00,0.00,25.00,25.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200403,22,0.00,0.00,0.00,0.00,0.00,0.00,8.50,8.50,0.00,0.00,0.00,0.00,32.75,32.75,0.00,31.50,31.50,0.00,0.00,0.00,0.00,16.00,16.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200404,22,0.00,0.00,0.00,0.00,0.00,0.00,16.25,16.25,0.00,0.00,0.00,0.00,16.75,16.75,0.00,30.50,30.50,0.00,0.00,0.00,0.00,15.50,15.50,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200405,22,0.00,0.00,0.00,0.00,0.00,0.00,8.25,8.25,0.00,0.00,0.00,0.00,16.50,16.50,0.00,30.75,30.75,0.00,0.00,0.00,0.00,15.75,15.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200406,22,10.00,10.00,0.00,8.00,8.00,0.00,17.75,17.75,0.00,0.00,0.00,0.00,16.50,16.50,0.00,31.00,31.00,0.00,0.00,0.00,0.00,31.25,31.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200407,22,10.00,10.00,0.00,8.00,8.00,0.00,16.25,16.25,0.00,0.00,0.00,0.00,8.50,8.50,0.00,31.00,31.00,0.00,0.00,0.00,0.00,24.00,24.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200408,22,10.00,10.00,0.00,8.25,8.25,0.00,16.50,16.50,0.00,0.00,0.00,0.00,25.50,25.50,0.00,23.50,23.50,0.00,0.00,0.00,0.00,24.00,24.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200409,22,10.00,10.00,0.00,0.00,0.00,0.00,17.25,17.25,0.00,0.00,0.00,0.00,25.00,25.00,0.00,30.00,30.00,0.00,0.00,0.00,0.00,38.00,38.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200410,22,0.00,0.00,0.00,8.00,8.00,0.00,9.25,9.25,0.00,0.00,0.00,0.00,15.75,15.75,0.00,37.50,37.50,0.00,0.00,0.00,0.00,30.75,30.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200411,22,0.00,0.00,0.00,8.25,8.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.75,16.75,0.00,29.50,29.50,0.00,0.00,0.00,0.00,23.75,23.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200412,22,0.00,0.00,0.00,8.75,8.75,0.00,2.00,2.00,0.00,0.00,0.00,0.00,16.75,16.75,0.00,31.75,31.75,0.00,0.00,0.00,0.00,22.50,22.50,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200413,23,10.00,10.00,0.00,9.75,9.75,0.00,18.50,18.50,0.00,0.00,0.00,0.00,16.25,16.25,0.00,38.00,38.00,0.00,0.00,0.00,0.00,31.75,31.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200414,23,10.00,10.00,0.00,2.50,2.50,0.00,17.25,17.25,0.00,0.00,0.00,0.00,25.75,25.75,0.00,40.00,40.00,0.00,0.00,0.00,0.00,31.25,31.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200415,22,10.00,10.00,0.00,8.25,8.25,0.00,16.75,16.75,0.00,0.00,0.00,0.00,15.75,15.75,0.00,39.00,39.00,0.00,0.00,0.00,0.00,24.50,24.50,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200416,22,10.00,10.00,0.00,8.75,8.75,0.00,10.00,10.00,0.00,0.00,0.00,0.00,16.75,16.75,0.00,38.50,38.50,0.00,0.00,0.00,0.00,46.50,46.50,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200417,22,0.00,0.00,0.00,8.50,8.50,0.00,16.25,16.25,0.00,0.00,0.00,0.00,17.00,17.00,0.00,29.25,29.25,0.00,0.00,0.00,0.00,33.25,33.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200418,22,0.00,0.00,0.00,0.00,0.00,0.00,8.25,8.25,0.00,0.00,0.00,0.00,16.25,16.25,0.00,30.50,30.50,0.00,0.00,0.00,0.00,16.00,16.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200419,22,0.00,0.00,0.00,0.00,0.00,0.00,9.25,9.25,0.00,0.00,0.00,0.00,16.25,16.25,0.00,31.00,31.00,0.00,0.00,0.00,0.00,16.00,16.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200420,22,10.00,10.00,0.00,7.50,7.50,0.00,16.50,16.50,0.00,0.00,0.00,0.00,24.50,24.50,0.00,37.00,37.00,0.00,0.00,0.00,0.00,31.75,31.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200421,22,10.00,10.00,0.00,7.75,7.75,0.00,8.25,8.25,0.00,0.00,0.00,0.00,24.50,24.50,0.00,22.25,22.25,0.00,0.00,0.00,0.00,46.50,46.50,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200422,21,10.00,10.00,0.00,7.50,7.50,0.00,16.00,16.00,0.00,0.00,0.00,0.00,8.50,8.50,0.00,37.50,37.50,0.00,0.00,0.00,0.00,23.50,23.50,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200423,21,10.00,10.00,0.00,7.00,7.00,0.00,16.25,16.25,0.00,0.00,0.00,0.00,16.00,16.00,0.00,37.75,37.75,0.00,0.00,0.00,0.00,32.00,32.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200424,21,0.00,0.00,0.00,1.00,1.00,0.00,8.25,8.25,0.00,0.00,0.00,0.00,24.75,24.75,0.00,23.50,23.50,0.00,0.00,0.00,0.00,33.50,33.50,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200425,21,0.00,0.00,0.00,8.00,8.00,0.00,2.25,2.25,0.00,0.00,0.00,0.00,16.75,16.75,0.00,36.00,36.00,0.00,0.00,0.00,0.00,30.00,30.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200426,21,0.00,0.00,0.00,8.00,8.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,18.50,18.50,0.00,32.75,32.75,0.00,0.00,0.00,0.00,23.75,23.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200427,20,10.00,10.00,0.00,8.75,8.75,0.00,16.75,16.75,0.00,0.00,0.00,0.00,16.75,16.75,0.00,38.75,38.75,0.00,0.00,0.00,0.00,35.50,35.50,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200428,20,10.00,10.00,0.00,9.00,9.00,0.00,19.50,19.50,0.00,0.00,0.00,0.00,24.50,24.50,0.00,36.25,36.25,0.00,0.00,0.00,0.00,23.00,23.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200429,20,10.00,10.00,0.00,0.00,0.00,0.00,20.25,20.25,0.00,0.00,0.00,0.00,16.00,16.00,0.00,28.50,28.50,0.00,0.00,0.00,0.00,32.75,32.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200430,20,10.00,10.00,0.00,7.00,7.00,0.00,16.50,16.50,0.00,0.00,0.00,0.00,16.75,16.75,0.00,38.00,38.00,0.00,0.00,0.00,0.00,39.50,39.50,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200501,21,0.00,0.00,0.00,7.00,7.00,0.00,11.75,11.75,0.00,0.00,0.00,0.00,23.00,23.00,0.00,34.25,34.25,0.00,0.00,0.00,0.00,32.25,32.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200502,21,0.00,0.00,0.00,0.00,0.00,0.00,7.75,7.75,0.00,0.00,0.00,0.00,15.00,15.00,0.00,41.50,41.50,0.00,0.00,0.00,0.00,16.00,16.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200503,20,0.00,0.00,0.00,0.00,0.00,0.00,8.25,8.25,0.00,0.00,0.00,0.00,9.75,9.75,0.00,22.50,22.50,0.00,0.00,0.00,0.00,8.00,8.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200504,20,10.00,10.00,0.00,7.25,7.25,0.00,16.25,16.25,0.00,0.00,0.00,0.00,16.00,16.00,0.00,29.75,29.75,0.00,0.00,0.00,0.00,35.00,35.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200505,20,10.00,10.00,0.00,7.00,7.00,0.00,7.75,7.75,0.00,0.00,0.00,0.00,33.25,33.25,0.00,44.50,44.50,0.00,0.00,0.00,0.00,22.25,22.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200506,20,10.00,10.00,0.00,7.25,7.25,0.00,16.50,16.50,0.00,0.00,0.00,0.00,17.00,17.00,0.00,39.25,39.25,0.00,0.00,0.00,0.00,22.75,22.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200507,20,10.00,10.00,0.00,0.00,0.00,0.00,17.50,17.50,0.00,0.00,0.00,0.00,15.75,15.75,0.00,28.75,28.75,0.00,0.00,0.00,0.00,40.75,40.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200508,19,0.00,0.00,0.00,8.25,8.25,0.00,14.50,14.50,0.00,0.00,0.00,0.00,15.75,15.75,0.00,45.75,45.75,0.00,0.00,0.00,0.00,30.25,30.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200509,19,0.00,0.00,0.00,8.25,8.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.50,17.50,0.00,37.25,37.25,0.00,0.00,0.00,0.00,10.75,10.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200510,19,0.00,0.00,0.00,8.25,8.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.75,16.75,0.00,39.00,39.00,0.00,0.00,0.00,0.00,23.25,23.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200511,19,0.00,0.00,0.00,7.25,7.25,0.00,18.00,18.00,0.00,0.00,0.00,0.00,15.75,15.75,0.00,30.00,30.00,0.00,0.00,0.00,0.00,40.00,40.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200512,19,0.00,0.00,0.00,0.00,0.00,0.00,15.75,15.75,0.00,0.00,0.00,0.00,24.00,24.00,0.00,45.00,45.00,0.00,0.00,0.00,0.00,21.50,21.50,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200513,19,0.00,0.00,0.00,7.75,7.75,0.00,17.00,17.00,0.00,0.00,0.00,0.00,15.75,15.75,0.00,46.50,46.50,0.00,0.00,0.00,0.00,24.00,24.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200514,19,0.00,0.00,0.00,6.75,6.75,0.00,16.50,16.50,0.00,0.00,0.00,0.00,8.25,8.25,0.00,42.00,42.00,0.00,0.00,0.00,0.00,22.75,22.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200515,19,0.00,0.00,0.00,7.25,7.25,0.00,6.75,6.75,0.00,0.00,0.00,0.00,16.00,16.00,0.00,28.25,28.25,0.00,0.00,0.00,0.00,38.00,38.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200516,18,0.00,0.00,0.00,0.00,0.00,0.00,8.25,8.25,0.00,0.00,0.00,0.00,16.00,16.00,0.00,22.00,22.00,0.00,0.00,0.00,0.00,22.75,22.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200517,18,0.00,0.00,0.00,0.00,0.00,0.00,8.00,8.00,0.00,0.00,0.00,0.00,16.00,16.00,0.00,29.25,29.25,0.00,0.00,0.00,0.00,15.75,15.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200518,17,0.00,0.00,0.00,9.00,9.00,0.00,16.00,16.00,0.00,0.00,0.00,0.00,8.50,8.50,0.00,37.50,37.50,0.00,0.00,0.00,0.00,23.75,23.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200519,17,0.00,0.00,0.00,7.75,7.75,0.00,16.50,16.50,0.00,0.00,0.00,0.00,24.00,24.00,0.00,38.50,38.50,0.00,0.00,0.00,0.00,23.00,23.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200520,17,0.00,0.00,0.00,7.25,7.25,0.00,16.25,16.25,0.00,0.00,0.00,0.00,15.75,15.75,0.00,30.25,30.25,0.00,0.00,0.00,0.00,14.75,14.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200521,18,0.00,0.00,0.00,8.50,8.50,0.00,8.75,8.75,0.00,0.00,0.00,0.00,16.00,16.00,0.00,45.75,45.75,0.00,0.00,0.00,0.00,24.25,24.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200522,18,0.00,0.00,0.00,0.00,0.00,0.00,9.00,9.00,0.00,0.00,0.00,0.00,24.75,24.75,0.00,45.00,45.00,0.00,0.00,0.00,0.00,30.75,30.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200523,19,0.00,0.00,0.00,9.50,9.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,17.00,0.00,37.25,37.25,0.00,0.00,0.00,0.00,22.75,22.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200524,19,0.00,0.00,0.00,8.25,8.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.75,16.75,0.00,41.50,41.50,0.00,0.00,0.00,0.00,16.25,16.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200525,19,10.00,10.00,0.00,7.75,7.75,0.00,16.00,16.00,0.00,0.00,0.00,0.00,24.75,24.75,0.00,59.25,59.25,0.00,0.00,0.00,0.00,39.50,39.50,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200526,19,10.00,10.00,0.00,0.00,0.00,0.00,16.25,16.25,0.00,0.00,0.00,0.00,24.75,24.75,0.00,34.25,34.25,0.00,0.00,0.00,0.00,30.75,30.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200527,19,10.00,10.00,0.00,8.25,8.25,0.00,16.25,16.25,0.00,0.00,0.00,0.00,17.25,17.25,0.00,20.25,20.25,0.00,0.00,0.00,0.00,31.00,31.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200528,19,10.00,10.00,0.00,10.00,10.00,0.00,16.50,16.50,0.00,0.00,0.00,0.00,15.25,15.25,0.00,41.00,41.00,0.00,0.00,0.00,0.00,15.50,15.50,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200529,18,0.00,0.00,0.00,6.50,6.50,0.00,7.00,7.00,0.00,0.00,0.00,0.00,16.50,16.50,0.00,25.75,25.75,0.00,0.00,0.00,0.00,32.25,32.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200530,18,0.00,0.00,0.00,0.00,0.00,0.00,7.75,7.75,0.00,0.00,0.00,0.00,18.75,18.75,0.00,20.75,20.75,0.00,0.00,0.00,0.00,16.50,16.50,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200531,18,0.00,0.00,0.00,0.00,0.00,0.00,8.50,8.50,0.00,0.00,0.00,0.00,15.50,15.50,0.00,24.50,24.50,0.00,0.00,0.00,0.00,15.75,15.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200601,18,10.00,10.00,0.00,6.75,6.75,0.00,16.00,16.00,0.00,0.00,0.00,0.00,24.00,24.00,0.00,17.00,17.00,0.00,0.00,0.00,0.00,39.75,39.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200602,18,10.00,10.00,0.00,7.75,7.75,0.00,7.75,7.75,0.00,0.00,0.00,0.00,25.25,25.25,0.00,37.75,37.75,0.00,0.00,0.00,0.00,25.25,25.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200603,18,10.00,10.00,0.00,7.75,7.75,0.00,15.50,15.50,0.00,0.00,0.00,0.00,8.50,8.50,0.00,42.75,42.75,0.00,0.00,0.00,0.00,31.25,31.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200604,19,10.00,10.00,0.00,0.00,0.00,0.00,17.50,17.50,0.00,0.00,0.00,0.00,17.00,17.00,0.00,33.00,33.00,0.00,0.00,0.00,0.00,23.75,23.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200605,18,0.00,0.00,0.00,4.50,4.50,0.00,7.50,7.50,0.00,0.00,0.00,0.00,15.75,15.75,0.00,44.50,44.50,0.00,0.00,0.00,0.00,31.25,31.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200606,18,0.00,0.00,0.00,8.25,8.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.25,16.25,0.00,40.25,40.25,0.00,0.00,0.00,0.00,23.00,23.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200607,18,0.00,0.00,0.00,0.00,0.00,0.00,8.25,8.25,0.00,0.00,0.00,0.00,16.75,16.75,0.00,39.75,39.75,0.00,0.00,0.00,0.00,23.00,23.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200608,18,10.00,10.00,0.00,8.00,8.00,0.00,6.75,6.75,0.00,0.00,0.00,0.00,16.25,16.25,0.00,37.50,37.50,0.00,0.00,0.00,0.00,31.00,31.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200609,18,10.00,10.00,0.00,7.25,7.25,0.00,15.50,15.50,0.00,0.00,0.00,0.00,16.50,16.50,0.00,38.25,38.25,0.00,0.00,0.00,0.00,32.25,32.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200610,18,10.00,10.00,0.00,7.25,7.25,0.00,17.25,17.25,0.00,0.00,0.00,0.00,10.75,10.75,0.00,46.00,46.00,0.00,0.00,0.00,0.00,23.00,23.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200611,17,10.00,10.00,0.00,7.50,7.50,0.00,15.50,15.50,0.00,0.00,0.00,0.00,16.50,16.50,0.00,44.25,44.25,0.00,0.00,0.00,0.00,23.50,23.50,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200612,17,0.00,0.00,0.00,7.25,7.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.25,24.25,0.00,33.25,33.25,0.00,0.00,0.00,0.00,32.00,32.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200613,17,0.00,0.00,0.00,0.00,0.00,0.00,8.25,8.25,0.00,0.00,0.00,0.00,16.25,16.25,0.00,34.50,34.50,0.00,0.00,0.00,0.00,16.00,16.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200614,17,0.00,0.00,0.00,0.00,0.00,0.00,8.50,8.50,0.00,0.00,0.00,0.00,16.25,16.25,0.00,24.50,24.50,0.00,0.00,0.00,0.00,15.25,15.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200615,17,10.00,10.00,0.00,8.75,8.75,0.00,16.25,16.25,0.00,0.00,0.00,0.00,16.00,16.00,0.00,30.50,30.50,0.00,0.00,0.00,0.00,34.00,34.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200616,17,10.00,10.00,0.00,7.75,7.75,0.00,17.25,17.25,0.00,0.00,0.00,0.00,32.50,32.50,0.00,31.75,31.75,0.00,0.00,0.00,0.00,29.25,29.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200617,17,0.00,0.00,0.00,7.75,7.75,0.00,8.00,8.00,0.00,0.00,0.00,0.00,24.75,24.75,0.00,14.50,14.50,0.00,0.00,0.00,0.00,30.50,30.50,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200618,17,10.00,10.00,0.00,8.50,8.50,0.00,15.00,15.00,0.00,0.00,0.00,0.00,11.00,11.00,0.00,28.50,28.50,0.00,0.00,0.00,0.00,32.25,32.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200619,17,10.00,10.00,0.00,5.75,5.75,0.00,6.25,6.25,0.00,0.00,0.00,0.00,15.75,15.75,0.00,42.50,42.50,0.00,0.00,0.00,0.00,38.75,38.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200620,17,0.00,0.00,0.00,0.00,0.00,0.00,9.25,9.25,0.00,0.00,0.00,0.00,16.75,16.75,0.00,43.50,43.50,0.00,0.00,0.00,0.00,22.25,22.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200621,17,0.00,0.00,0.00,0.00,0.00,0.00,8.00,8.00,0.00,0.00,0.00,0.00,16.75,16.75,0.00,38.00,38.00,0.00,0.00,0.00,0.00,23.00,23.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200622,17,10.00,10.00,0.00,6.00,6.00,0.00,11.50,11.50,0.00,0.00,0.00,0.00,15.75,15.75,0.00,44.75,44.75,0.00,0.00,0.00,0.00,31.00,31.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200623,17,10.00,10.00,0.00,7.50,7.50,0.00,8.25,8.25,0.00,0.00,0.00,0.00,16.00,16.00,0.00,42.00,42.00,0.00,0.00,0.00,0.00,38.50,38.50,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200624,17,0.00,0.00,0.00,7.50,7.50,0.00,16.25,16.25,0.00,0.00,0.00,0.00,25.50,25.50,0.00,28.00,28.00,0.00,0.00,0.00,0.00,23.25,23.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200625,17,10.00,10.00,0.00,7.75,7.75,0.00,16.25,16.25,0.00,0.00,0.00,0.00,8.25,8.25,0.00,30.25,30.25,0.00,0.00,0.00,0.00,23.00,23.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200626,17,10.00,10.00,0.00,8.25,8.25,0.00,12.25,12.25,0.00,0.00,0.00,0.00,16.50,16.50,0.00,29.00,29.00,0.00,0.00,0.00,0.00,22.50,22.50,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200627,17,0.00,0.00,0.00,0.00,0.00,0.00,8.50,8.50,0.00,0.00,0.00,0.00,16.00,16.00,0.00,29.25,29.25,0.00,0.00,0.00,0.00,15.25,15.25,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200628,17,0.00,0.00,0.00,0.00,0.00,0.00,8.75,8.75,0.00,0.00,0.00,0.00,16.00,16.00,0.00,22.75,22.75,0.00,0.00,0.00,0.00,16.00,16.00,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200629,17,10.00,10.00,0.00,8.50,8.50,0.00,14.75,14.75,0.00,0.00,0.00,0.00,15.75,15.75,0.00,31.75,31.75,0.00,0.00,0.00,0.00,22.75,22.75,0.00
285261,PARKVIEW HAVEN NURSING HOME,DESHLER,NE,Thayer,169,2020Q2,20200630,17,10.00,10.00,0.00,8.00,8.00,0.00,17.75,17.75,0.00,0.00,0.00,0.00,16.00,16.00,0.00,22.75,22.75,0.00,0.00,0.00,0.00,39.25,39.25,0.00
